,name,address,kurtosis_oxygen,occupation,pregnant,education-num,skewness_glucose,mean_glucose,std_oxygen,capital-gain,skewness_oxygen,kurtosis_glucose,personal_info,fnlwgt,class,std_glucose,income,mean_oxygen,hours-per-week,capital-loss,workclass
1975,Kenneth Green,"1381 Schneider Common Apt. 574
South Nicholashaven, NH 20188",8.271203411, Sales,f,9.0,-0.266813252,125.6328125,16.62528575,0.0,83.82195871,0.052457624,"White|United-States
HS-grad -- Widowed|Not-in-family",276229.0,0.0,50.33231304, <=50K,2.8352842810000003,38.0,0.0, Private
1976,Albert Vandenberge,"308 Harris Isle
South Angelahaven, NH 91965",11.38367187, Prof-specialty,F,13.0,0.36238084200000004,106.375,12.46200956,7688.0,174.37201530000004,0.248311134,"White|United-States
Bachelors -- Married-civ-spouse|Husband",52291.0,0.0,42.36024817, >50K,1.7048494980000002,45.0,0.0, Private
1977,William Hill,"Unit 2932 Box 6646
DPO AE 12426",5.182647685, Sales,f,7.0,1.266967738,87.5703125,29.84139875,0.0,26.71224184,0.6862621259999999,"White|United-States
11th -- Never-married|Own-child",111332.0,0.0,46.19332399, <=50K,6.010869565,20.0,0.0, Private
1978,Bill Pena,"442 Sabrina Corners Apt. 314
North Brittanybury, NY 10146",-1.0025699240000001, Prof-specialty,t,13.0,1.5382889069999999,81.71875,80.76560786,0.0,-0.280000774,1.482040802,"White|United-States
Bachelors -- Never-married|Not-in-family",233275.0,1.0,52.87528627, <=50K,170.6563545,45.0,0.0, Private
1979,David Gilliland,"PSC 6648, Box 4222
APO AE 39274",1.718592474, Adm-clerical,F,9.0,0.042122732999999996,144.28125,57.91607674,0.0,1.304339035,-0.277060178,"White|United-States
HS-grad -- Never-married|Not-in-family",225156.0,0.0,49.8680975, <=50K,28.05602007,40.0,0.0, Private
1980,John Cochran,"8427 Nicholas Center Suite 461
New Markview, DC 62398",10.48314615, Prof-specialty,f,12.0,-0.49877466299999995,,13.48940001,0.0,140.4109892,-0.052703441,"White|United-States
Assoc-acdm -- Divorced|Unmarried",202466.0,0.0,52.65128639, <=50K,1.777591973,45.0,0.0, Private
1981,Darrell Hulbert,"0911 Jennings Lock Apt. 808
West Andrewview, MI 22664",6.9152020389999995, Machine-op-inspct,F,7.0,1.285554079,,19.00942126,0.0,57.16083048,0.597317678,"White|United-States
11th -- Never-married|Not-in-family",248754.0,0.0,40.71987719, <=50K,3.547658863,40.0,0.0, Private
1982,William Brindley,"354 Edwin Course Suite 615
Thomasfurt, IN 65300",5.25301171, Transport-moving,f,9.0,0.20964796,127.6171875,32.27504669,0.0,28.34342386,-0.097537105,"White|United-States
HS-grad -- Married-civ-spouse|Husband",176063.0,0.0,41.5246766, >50K,7.130434782999999,50.0,0.0, Private
1983,Ronald Motley,"4319 Eaton Village
East Nicholasshire, SC 79258",18.34727978, Exec-managerial,f,14.0,1.41609128,92.515625,10.05649679,0.0,392.4687293,0.456172209,"White|United-States
Masters -- Married-civ-spouse|Wife",158752.0,0.0,40.16216822, <=50K,0.704013378,50.0,0.0, Private
1984,Terrence Hathaway,"794 Nicholas Mountain
Rowlandborough, DC 56573",9.586309765, Exec-managerial,f,10.0,0.32510478800000003,118.109375,14.43658829,0.0,117.31934620000001,0.109692681,"Asian-Pac-Islander|Philippines
Some-college -- Married-civ-spouse|Husband",154571.0,0.0,42.51419512, <=50K,2.2984949830000003,40.0,0.0, Private
1985,Guadalupe Turner,"469 Kimberly Mount Apt. 380
Olivialand, KY 35099",3.17207829, Craft-repair,f,10.0,-0.673012715,121.6171875,38.23826516,0.0,9.945361866,-0.069089775,"Asian-Pac-Islander|United-States
Some-college -- Never-married|Not-in-family",247975.0,0.0,5327.011372999999, <=50K,13.02508361,30.0,0.0, Self-emp-not-inc
1986,Thomas Parks,"32357 Allen Mill
Perrymouth, OK 33573",9.840352979, Exec-managerial,f,10.0,0.055025027000000004,121.0078125,21.49809375,0.0,100.07932159999999,0.275569206,"White|United-States
Some-college -- Married-civ-spouse|Husband",356555.0,0.0,46.84874199, <=50K,2.418060201,48.0,0.0, Private
1987,John Bevens,"63013 Lyons Ville
Johnsonhaven, NY 92590",0.20440553399999997, Craft-repair,f,11.0,39.09460495,8.109375,72.14791573,0.0,-1.189458162,6.1721090610000005,"White|United-States
Assoc-voc -- Married-civ-spouse|Husband",175697.0,1.0,33.709057200000004, <=50K,111.3520067,75.0,0.0, Self-emp-not-inc
1988,Fred Morris,"986 Jessica Lodge
Lake Maryland, GA 86175",7.335245382999999, Craft-repair,f,6.0,-0.020463575,122.8828125,22.99385478,0.0,55.87978522,0.198375695,"White|United-States
10th -- Never-married|Unmarried",141698.0,0.0,44.62843493, <=50K,3.361204013,40.0,0.0, Private
1989,Corey Rose,"48053 Jeremiah Estate
Jeremychester, TN 50588",10.65774494, Sales,f,9.0,0.719769332,144.2734375,14.3641133,0.0,134.13911059999998,-0.259509928,"White|United-States
HS-grad -- Divorced|Own-child",193158.0,0.0,41.70707277, <=50K,1.6806020069999998,40.0,0.0, Private
1990,Angel Poole,"183 Maria Common Suite 868
New Andrewstad, HI 93565",0.60831412, Exec-managerial,f,10.0,0.952153287,,84.76747447,0.0,-1.593794481,0.399828543,"White|United-States
Some-college -- Married-civ-spouse|Husband",255364.0,0.0,43.15365259, >50K,63.29264214,60.0,0.0, Private
1991,Bennett Winters,"4056 Cheryl River
Stevenfort, NV 49519",5.934484515, Handlers-cleaners,f,9.0,-0.472867143,131.6640625,27.27041731,0.0,37.9641641,-0.11973079,"White|United-States
HS-grad -- Married-civ-spouse|Husband",124692.0,0.0,50.25377432, <=50K,5.472408027,40.0,0.0, Private
1992,Christian King,"7173 Johnson Lane
East Brian, IL 23528",8.517333043999999, Sales,F,10.0,0.8811126570000001,140.7890625,16.62645319,0.0,85.71086477,0.055105883,"Black|United-States
Some-college -- Never-married|Not-in-family",55360.0,0.0,39.5898212, <=50K,2.504180602,50.0,0.0, Private
1993,Humberto Ferranti,"03183 Leonard Walks
Jeanettebury, LA 10666",2.1451125230000003, Craft-repair,f,10.0,0.20774836100000002,93.734375,56.34158994,0.0,3.177422122,0.4377063470000001,"White|United-States
Some-college -- Divorced|Not-in-family",327769.0,0.0,-5026.42213, <=50K,24.38879599,40.0,0.0, Private
1994,Marty Clements,"4094 Brian Shoal
South James, AZ 27730",5.364287259, Prof-specialty,f,16.0,-0.205170821,128.7421875,32.05827821,0.0,28.20836592,0.016531052,"Black|?
Doctorate -- Married-civ-spouse|Husband",123174.0,0.0,51.44433370000001, >50K,6.150501672000001,37.0,0.0, Private
1995,Lawrence Fennell,"0165 Deborah Falls Suite 337
Gregoryview, ND 05846",8.965977545, Machine-op-inspct,f,9.0,2.408713702,80.1484375,19.00989716,0.0,87.67688646,0.632101998,"Black|United-States
HS-grad -- Never-married|Unmarried",148143.0,0.0,37.09491412, <=50K,2.423076923,40.0,0.0, Private
1996,Bruce Luiz,"Unit 6323 Box 6842
DPO AA 28302",2.663496019, Adm-clerical,f,13.0,34.64385111,24.546875,51.18912742,0.0,6.8657318960000016,5.507383047,"White|United-States
Bachelors -- Never-married|Not-in-family",175034.0,1.0,29.64315356, <=50K,22.295150500000002,40.0,0.0, Private
1997,Jimmy Bashir,"218 Steven Via Apt. 244
Boydfort, NE 48357",2.8771389239999996, Tech-support,f,10.0,-0.31754750600000003,101.328125,51.20946379,0.0,6.890868325,0.155298097,"White|United-States
Some-college -- Widowed|Unmarried",91343.0,0.0,46.0985882, <=50K,17.23244147,40.0,0.0, Private
1998,John Sullivan,"44134 Elizabeth Path Suite 813
North Ronaldhaven, WA 87319",6.880068839, Adm-clerical,f,9.0,8.106835426,71.671875,27.5691658,594.0,49.68101026,2.4424156669999997,"White|United-States
HS-grad -- Divorced|Not-in-family",46537.0,1.0,38.316957200000004, <=50K,4.842809365,10.0,0.0, Local-gov
1999,George Esperanza,"768 Lori Port
Benjaminfurt, LA 20386",8.89011711, Craft-repair,f,9.0,1.301748724,152.296875,14.13138533,0.0,110.14608829999999,-0.504372127,"White|Mexico
HS-grad -- Married-civ-spouse|Husband",136651.0,0.0,39.06272187, <=50K,2.47909699,40.0,0.0, Private
2000,Robert Heard,"583 Wilson Walk
East James, OH 23368",2.882236481, Machine-op-inspct,f,7.0,3.364441065,84.515625,48.21089227,0.0,7.399262069,1.1089534909999998,"White|United-States
11th -- Married-civ-spouse|Wife",199963.0,1.0,38.75725424, <=50K,16.84698997,40.0,0.0, Private
2001,Robert Barnett,"70417 Rodgers Gardens Apt. 766
Sarahport, NH 82668",3.477182127, Exec-managerial,f,9.0,39.85083356,35.1796875,52.62431279,0.0,10.83941966,5.374898,"White|United-States
HS-grad -- Married-civ-spouse|Husband",98155.0,1.0,26.17979708, <=50K,15.74247492,40.0,0.0, Private
2002,Clarence Carrillo,"USCGC Perez
FPO AE 05299",9.600877421, Transport-moving,f,9.0,2.552299049,92.65625,15.68531316,0.0,108.40453400000001,0.635585857,"White|United-States
HS-grad -- Married-civ-spouse|Husband",200355.0,0.0,35.86943282, >50K,2.247491639,70.0,0.0, Private
2003,Anthony Hoffman,"164 Kristi Station Suite 000
Kimberlyfurt, PA 55642",7.627637129, Transport_moving,f,9.0,-0.319246707,,23.36567631,0.0,60.35063802,-0.323082514,"White|United-States
HS-grad -- Divorced|Not-in-family",144002.0,0.0,50.75743131, <=50K,3.355351171,50.0,0.0, Private
2004,Russell Coleman,"PSC 1977, Box 7638
APO AE 29246",7.717871574, Sales,t,5.0,-0.174187285,122.1171875,20.49617718,0.0,65.30845002,0.058075427,"White|Portugal
9th -- Never-married|Own-child",64048.0,0.0,51.45653826, <=50K,3.045150502,44.0,0.0, Self-emp-inc
2005,Sean Johnson,"USCGC Garcia
FPO AA 43292",8.055644405, Protective-serv,f,10.0,0.219107513, nan,19.95277438,0.0,69.20332896,0.292347111,"White|United-States
Some-college -- Married-civ-spouse|Husband",140644.0,0.0,-4757.079172000002, >50K,2.723244147,40.0,0.0, Local-gov
2006,Ronald Santiago,"USS Guerrero
FPO AA 18475",6.852450171, Protective-serv,f,9.0,0.181119632,108.453125,23.45229742,0.0,51.02279865,0.18082697399999997,"White|United-States
HS-grad -- Divorced|Not-in-family",156003.0,0.0,45.07387328, <=50K,4.182274247,40.0,0.0, Local-gov
2007,Michael Prior,"7505 Brown Mountains
Leeshire, AZ 90234",0.65616884, Prof-specialty,f,11.0,-0.66581044,121.9765625,84.21985561,0.0,-1.5286259430000002,0.009660486999999999,"White|United-States
Assoc-voc -- Divorced|Not-in-family",168515.0,0.0,5986.279427, <=50K,61.50585284,40.0,0.0, Private
2008,Billy Pumphrey,"USNV Davis
FPO AE 52163",24.89755353, Prof-specialty,f,14.0,0.272137975,143.3359375,8.384717439,0.0,718.1753999,0.006658376,"White|United-States
Masters -- Divorced|Not-in-family",136224.0,0.0,42.58067295, <=50K,0.581939799,30.0,0.0, Self-emp-not-inc
2009,Jesse Huether,"1063 Erin Fall Apt. 593
Allentown, ID 88019",0.18753074100000008, Craft-repair,f,8.0,,23.6484375,71.96415517,0.0,-0.65888801,5.600685728999999,,411652.0,,33.73786584, <=50K,113.743311,40.0,0.0, Private
2010,James Hickman,"9439 Donald Cliffs
Perezfurt, NM 62110",0.48443973, Sales,f,9.0,13.10581926,17.0234375,66.37242762,0.0,-0.438687261,3.7169504680000003,"Black|United-States
HS-grad -- Separated|Unmarried",374924.0,1.0,46.59155383, <=50K,95.91220736,40.0,0.0, Private
2011,Thomas Mathis,"04072 Reyes Drives Apt. 598
Kevinburgh, AR 00612",10.13569748, Adm-clerical,f,12.0,-0.16110058800000002,??,14.59441919,0.0,132.28453059999998,0.08505743800000001,"White|United-States
Assoc-acdm -- Married-civ-spouse|Husband",183800.0,0.0,51.77308265, <=50K,2.340301003,40.0,0.0, Private
2012,Paul Bryan,"PSC 1041, Box 9128
APO AP 21712",1.29303812, Sales,f,7.0,12.78200669,,70.549925,0.0,0.620718311,3.142723508,"White|United-States
11th -- Never-married|Own-child",51939.0,1.0,36.00939056, <=50K,50.65802676,15.0,0.0, Private
2013,Keith Kearsley,"56046 Ramos Junction Suite 375
Robertchester, HI 69620",5.0747747919999995, Craft-repair,f,11.0,-0.550760135,122.921875,30.11951056,0.0,26.06300594,0.142717709,"White|United-States
Assoc-voc -- Never-married|Not-in-family",228346.0,0.0,51.79611613, <=50K,6.29180602,50.0,0.0, Private
2014,Micheal Stith,"1816 Gonzalez Circles
West Michael, KS 02393",3.8440901989999996, Tech-support,f,11.0,11.98062,,45.51209889,0.0,14.17831992,2.8996428539999997,"White|United-States
Assoc-voc -- Married-civ-spouse|Husband",124953.0,1.0,37.13570365, >50K,12.9180602,42.0,0.0, Federal-gov
2015,Keith Bishop,"6413 Mark Point Apt. 081
Guzmanton, MN 95078",12.27492356, Other-service,f,7.0,-0.170614756,,12.9345826,0.0,187.0354181,-0.18552683399999997,"White|United-States
11th -- Separated|Unmarried",233786.0,0.0,50.98076192, <=50K,1.509197324,20.0,0.0, Private
2016,Justin Wiemer,"40421 Debra Stravenue Apt. 483
Lake Valerie, OR 49337",5.150861606, Sales,f,10.0,0.006461593000000001,101.953125,38.43136459,0.0,25.57730866,0.466244878,"White|United-States
Some-college -- Never-married|Not-in-family",40425.0,1.0,50.86392069, <=50K,7.671404682,28.0,0.0, Private
2017,Ralph Carvalho,"66213 Jennifer Vista
New Ashleyburgh, UT 91363",8.411201128, Adm_clerical,f,14.0,-0.018480168,,17.47366854,0.0,79.97744117,0.249983111,"White|United-States
Masters -- Never-married|Not-in-family",169973.0,0.0,52.59065311, <=50K,2.465719064,38.0,0.0, State-gov
2018,Bobby Bullock,"4228 Mark Rest Suite 879
Port Thomasfort, NM 84820",11.13919437, Craft-repair,f,9.0,0.434069895,130.5703125,17.43911809,0.0,137.13724399999998,0.344627607,"White|United-States
HS-grad -- Never-married|Own-child",214288.0,0.0,45.36048039, <=50K,2.030100334,40.0,0.0, Private
2019,Robert Brown,"055 Andrew Estate
New Larry, NE 42205",1.000054803, Adm_clerical,f,9.0,35.5201054,19.7890625,66.80839507,0.0,0.153420153,5.789227339,"White|Canada
HS-grad -- Married-civ-spouse|Wife",106760.0,1.0,31.06385871, >50K,58.11371237,50.0,0.0, Private
2020,Matthew Hamilton,"5427 Edward Mews Apt. 193
Rogerston, AL 74946",10.56089435, Exec-managerial,f,10.0,-0.011022418,,15.06544087,0.0,134.11499709999998,0.539944912,"Black|Cuba
Some-college -- Married-civ-spouse|Husband",265737.0,0.0,51.81999154, >50K,1.881270903,60.0,1887.0, Private
2021,Willie Elford,"388 Lindsey Mission Suite 352
West Justin, PA 45592",7.064974447999999, Handlers-cleaners,FALSE,9.0,-0.188050257,115.625,20.83356657,0.0,57.37252818,0.22905841600000001,"White|United-States
HS-grad -- Never-married|Not-in-family",406662.0,0.0,53.41245758, <=50K,3.7316053510000002,40.0,0.0, Private
2022,Joshua Bergquist,"17544 Vicki Viaduct
Jonesville, RI 58055",1.6395011290000001, Handlers-cleaners,FALSE,4.0,7.020934668,65.4453125,69.39530238,0.0,1.190621873,2.174877463,"White|United-States
7th-8th -- Married-civ-spouse|Husband",190257.0,1.0,38.90429134, <=50K,36.60117057,40.0,0.0, Private
2023,Alfonzo Henry,"5632 Devon Locks Suite 601
West Jonathan, GA 12614",9.885300098, Sales,f,13.0,0.270810602,110.1484375,12.92316315,0.0,142.3512738,0.145977385,"White|United-States
Bachelors -- Married-civ-spouse|Husband",159549.0,0.0,46.05467027, <=50K,2.2090301,40.0,0.0, Private
2024,Timothy Grant,"90599 Tracy Street Suite 050
East Davidhaven, MN 88173",10.58036423, Adm-clerical,f,10.0,3.158829791,85.859375,14.12112664,0.0,136.8835851,0.837685965,"White|United-States
Some-college -- Divorced|Unmarried",120959.0,0.0,35.06260793, <=50K,1.857859532,40.0,0.0, Private
2025,Michael Espinosa,"3477 Randall Cove
Sullivanside, MO 63999",9.266659683, Exec-managerial,f,10.0,1.710884976,82.46875,22.49282059,0.0,86.43493817,0.9513968840000001,"White|United-States
Some-college -- Married-civ-spouse|Husband",199265.0,1.0,44.95795562, <=50K,2.483277592,50.0,0.0, Self-emp-inc
2026,Herbert Spencer,"4403 Gina Groves
Deanfort, WY 24256",30.99291931, Prof-specialty,f,12.0,-0.041110494,,7.663910248,0.0,1017.403028,-0.016872981000000002,"White|United-States
Assoc-acdm -- Married-civ-spouse|Husband",102858.0,0.0,49.17784014, <=50K,0.372909699,42.0,2002.0, Private
2027,Joseph Sable,"22509 Adrian Canyon Suite 799
East Timothytown, PA 49082",4.558381807, Other-service,f,9.0,13.74093204,62.2578125,40.88624819,0.0,19.87311879,2.7257926219999997,"White|United-States
HS-grad -- Never-married|Not-in-family",183916.0,1.0,32.05543199, <=50K,9.305183946,34.0,0.0, Private
2028,Joshua Mei,"075 Brittany Run Suite 834
Robertsonview, LA 99594",12.93022213, Prof-specialty,f,10.0,-0.42422295200000004,127.796875,15.50382048,0.0,178.1710164,-0.017075947,"White|United-States
Some-college -- Never-married|Own-child",174714.0,0.0,54.65950846, <=50K,1.439799331,15.0,0.0, Private
2029,Joe Mcdonald,"5364 Mark Mountains
East Charles, MA 86684",7.9361939439999984, Prof-specialty,f,14.0,1.65346296,97.3359375,20.35695531,99999.0,67.53887928,0.684385098,"White|United-States
Masters -- Married-civ-spouse|Wife",44000.0,0.0,40.12446988, >50K,2.918896321,50.0,0.0, Private
2030,Harold Miller,"8514 Elizabeth Crescent
West Joseland, GA 49359",4.472868643, Prof-specialty,f,14.0,6.693899684,64.5078125,37.2750675,0.0,20.46710799,2.40134034,"White|United-States
Masters -- Never-married|Not-in-family",180957.0,1.0,45.29572898, <=50K,9.321906355,50.0,0.0, Local-gov
2031,Jerome Pabon,"721 James Key Apt. 353
Port Thomasmouth, NV 81997",6.854449719, ?,f,10.0,-0.05506863,135.46875,25.05846103,0.0,49.36971326,0.111350814,"White|United-States
Some-college -- Married-civ-spouse|Husband",195733.0,0.0,47.36690853, >50K,4.212374582,30.0,0.0, ?
2032,Jimmy Arnold,"729 Boyer Pike Apt. 655
Port Jessica, KS 46681",7.484075997000001, Craft-repair,f,10.0,1.076393098,94.9609375,17.54875839,0.0,73.17476458,0.471289832,"White|United-States
Some-college -- Never-married|Unmarried",108069.0,0.0,41.00541167, <=50K,3.6086956519999998,40.0,0.0, Private
2033,Joseph Mccraw,"448 Cox Forges Suite 536
Calebtown, SD 03861",7.85120501, Adm-clerical,f,11.0,1.1531643809999998,??,18.21774119,0.0,70.80193775,0.3475781,"White|United-States
Assoc-voc -- Never-married|Not-in-family",259531.0,0.0,40.21980546, <=50K,2.77006689,40.0,0.0, Private
2034,Bruce Daniels,"0550 Edward Rue
Watsonton, KS 63725",9.479700231, ?,f,10.0,-0.0068831809999999995,150.828125,13.43844929,0.0,128.4593177,-0.262291657,"Black|United-States
Some-college -- Never-married|Own-child",153167.0,0.0,-5260.615895, <=50K,2.3737458190000003,40.0,0.0, ?
2035,Roland Allison,"30088 Joseph Roads Apt. 880
West Lukefort, SD 45726",4.638705859, Machine-op-inspct,F,7.0,1.008369441,102.5,38.06237396,0.0,21.56844746,0.7505667909999999,"White|United-States
11th -- Married-civ-spouse|Husband",289731.0,1.0,51.58669887, <=50K,9.025919732,40.0,0.0, Self-emp-not-inc
2036,Robert Anderson,"25337 Woods Centers Apt. 442
Jennastad, MN 24102",7.961386765, Transport-moving,f,9.0,0.415561542,101.1171875,19.0531478,0.0,69.95144168,0.450327514,"White|United-States
HS-grad -- Married-civ-spouse|Husband",127749.0,0.0,48.91089173, <=50K,2.7775919730000003,50.0,0.0, Private
2037,Javier Wahlert,"Unit 3088 Box 3510
DPO AE 86503",9.00258165, Sales,f,12.0,0.515421885,122.9609375,19.87310677,0.0,,,"White|United-States
Assoc-acdm -- Never-married|Not-in-family",,0.0,45.2709555, <=50K,2.3762541809999997,60.0,0.0, Private
2038,Thomas Spader,"PSC 0326, Box 2630
APO AA 56623",0.20516231899999998, Machine-op-inspct,f,9.0,24.27063395,14.6328125,54.77622617,0.0,0.17323877199999999,4.834015378999999,"White|United-States
HS-grad -- Married-civ-spouse|Husband",128831.0,1.0,34.37587978, <=50K,125.3294314,40.0,0.0, Private
2039,Keith Sedotal,"0221 Steven Street
Caldwellshire, LA 76597",3.098635135, ?,f,10.0,-0.323834186,130.7578125,42.65100973,0.0,8.830962332,-0.029986306,"White|United-States
Some-college -- Never-married|Own-child",35854.0,0.0,50.02682813, <=50K,14.42307692,40.0,0.0, ?
2040,Rafael Snider,"79103 Torres Alley Apt. 427
Newmanhaven, OK 53191",15.41369993, Exec-managerial,f,13.0,0.902060238,108.234375,12.14579623,0.0,271.11492069999997,0.344319086,"White|United-States
Bachelors -- Married-civ-spouse|Husband",35945.0,0.0,42.47544960000001, >50K,1.0551839459999999,40.0,0.0, Private
